"file","change","old_line","new_line","line_sha256","synthesis_scope","construct_family","production_standard_class","disposition","source_text"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1266","85A5825AF8A17E2DF87715F2B5CEF1F6BEAD2C5860F49A9022E7599AB0AA0992","PRODUCTION_SYNTHESIS_SOURCE","COMMENT_OR_BLANK","NOT_EXECUTABLE_LANGUAGE_CONSTRUCT","NO_REWRITE","              -- exposes the old VHDL signal value from this same clock edge."
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1267","F3A9902203E85A4CCE7EC999785B8B1C7B8A9CE31075C44E6CAB5A92A2E31CB4","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","              phys_after_v := r1f_tx_phys_before_r;"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1268","C915CDCA1C79BE2BC58202B7384281537F71CF2E9B004E503C6337052A10F263","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","              phys_after_valid_v := r1f_tx_phys_before_valid_r;"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1269","2E7567C40094F719AEBD7132D0C51185A28F2ED4CE181BA26122D2FB87B80DFF","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","              verify_observed_valid_v := '0';"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1270","E420C06FF91124D48ADD436EBF167D4BF2019EA5CBB90729EF79364713326C6B","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","              read_data_valid_v := '0';"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1271","77C80E28C1000661507EF70E64E919C248D8E2C565D2862E6E87B39DA0A71A3B","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","              verify_result_v := ""000"";"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1272","987AB006926C2B839177E897AB66DE414AB22F88921B698B32B29DD49DBDA8FD","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","              bank_update_reason_v := ""0000"";"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1273","7A3118BB048F44B38A25468C3328050BD16E71A0D136F5213658650C6E66C11C","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","              terminal_error_v := x""00"";"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1274","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","PRODUCTION_SYNTHESIS_SOURCE","COMMENT_OR_BLANK","NOT_EXECUTABLE_LANGUAGE_CONSTRUCT","NO_REWRITE",""
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1275","5F26FBB12E234102CADB7B56729A011942E8AAFC26219791653B67815C99D613","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","              if r1f_tx_start_sda_stuck_r = '1' then"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1276","2A7A5EB023F0AF5DAF5F9AC888C5C05478136941E58427C60F4C73886B1AA23D","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                terminal_error_v := x""06"";"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1277","8A062EA799D5B7A2938C50D924799D94BB1557C13E7179E7F092B5912F180D73","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","              end if;"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1278","C1835266CE1422E165B20E62421500763E47543CF7B9FB3EE3E1D031DF49CB91","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","              if scl_timeout_seen_r = '1' then"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1279","8E0E3288798BC8D057E28AF83F9469555C5B091EE968745AB8B7D5EC1AA5113D","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                terminal_error_v := x""07"";"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1280","8A062EA799D5B7A2938C50D924799D94BB1557C13E7179E7F092B5912F180D73","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","              end if;"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1281","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","PRODUCTION_SYNTHESIS_SOURCE","COMMENT_OR_BLANK","NOT_EXECUTABLE_LANGUAGE_CONSTRUCT","NO_REWRITE",""
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1282","445B02367FAC8833557EA99C2F42FD82680B70EE5E6025FFF7FBFF8E3EA5FBA2","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","              if is_read_op = '1' then"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1283","C46D09BC6F4685502881FD1894AFF0D7D066D0D6A8DD6D29F94B5CEA83455FD5","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                if cur_error = '0' and scl_timeout_seen_r = '0' then"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1284","C3AC40069BF310094D1851D6F08424F9646BAA2967C70719CF909AB6A65CDB86","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                  read_data_valid_v := '1';"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1285","A0DAE1AC041A6BF00C78FAEE15E00B31C2556A557826E7E57279E71FF4D8A37E","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                end if;"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1286","129FE5F234DF121141565683695B3AC574A0AA40A52645EA9F354ECC844FC029","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                if is_bank_verify_rd = '1' then"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1287","E6D051C900BC263C3A7F047C9B64376BC673FEAF613922D5086CD76F447EFC3A","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                  if cur_error = '0' and scl_timeout_seen_r = '0' then"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1288","9FE714BCB08B587915C68BD90BEF26E5CAB60AF3B814DCC36AD0C66E6676D339","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    verify_observed_valid_v := '1';"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1289","18CCEDA6EFA984C7378A5464F7E1BD5F9B1B6917B0A35CC394B5928D63E6970F","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    if data_rx = r1f_tx_verify_expected_r then"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1290","9BB0D45E1447A72A9650E51FA00CA6CF5494FEB0FFA4D86257355002BA94FA74","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                      phys_after_v := r1f_tx_verify_expected_r;"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1291","D20733FAEE6532F2603A2C64B4DC4857AC1E83F6675BFCEACCB5C0A319915D0C","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                      phys_after_valid_v := '1';"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1292","FE018D908650702E7754ED3242887AED46CACDAC00715BC8D7F1A18BCBE8B659","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                      verify_result_v := ""001""; -- PASS_MATCHED"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1293","95452163B928C35DF3E9AFD4D223D8A61E00DAB344138E0AC3E5655BA34A9906","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                      bank_update_reason_v := ""0011""; -- verified readback"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1294","CA95E5D0F931B9AFBFFF25666F9AA55E324E0FDE98EF4C1802C1C16518C7F767","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    else"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1295","810493C66CF32C7CA814CBAFEE04A3AEB8B78EF2C56959FF7494A45D6F3B8319","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                      phys_after_v := (others => '0');"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1296","4F62582C64C3A7A76B32D91C48AB652604A1750E9EB017404C6BF2C2866EE484","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                      phys_after_valid_v := '0';"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1297","D1AD77EAFC6AE848A6BCD6B639F0627C867AF021B9A191B330413CB9CC962F5D","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                      verify_result_v := ""101""; -- value mismatch"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1298","8F1D612CFAC938DE3C84854EBF034F0FE5EC94005A814701C662F12F6C8C9D2C","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                      bank_update_reason_v := ""0111"";"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1299","A590A1959458479011AE926C3C904028845BBEA205F8A52E06F64E431E711E4C","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                      terminal_error_v := x""08"";"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1300","5C44588BC691353633425080796A84C63F3B3EB5E444B3CB074CF1C6ADCA7AE1","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    end if;"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1301","F011388902EEC186F9DBCE9D9FC6509BA9F78887B47402E3BDA3A689B7814685","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                  elsif scl_timeout_seen_r = '1' then"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1302","DA6D40D493FDB9F453F02128A2D7EFC94C3C4DB5DD8EF388448822DA9CD46C9A","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    phys_after_v := (others => '0');"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1303","9179C613E391827A4930C33CCAC670D030AF5217B98F5E22C9743CDF50C2A4EC","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    phys_after_valid_v := '0';"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1304","7A1DC13D5BA4F87777C81271EF4265150C46CBF1A9FEDD33533B298489E68F65","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    verify_result_v := ""100""; -- timeout"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1305","756DA221817BF83F4E7769AE8DD90AC15DB023D7E3608E0753BAF9CD05E07D6D","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    bank_update_reason_v := ""0110"";"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1306","9421A9DDD84667B48688D4C9B404585DF6BDA3D197D3C92E6B70C65EFED24F5A","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                  else"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1307","DA6D40D493FDB9F453F02128A2D7EFC94C3C4DB5DD8EF388448822DA9CD46C9A","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    phys_after_v := (others => '0');"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1308","9179C613E391827A4930C33CCAC670D030AF5217B98F5E22C9743CDF50C2A4EC","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    phys_after_valid_v := '0';"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1309","0CBFCAD6A6C36C121B4A1C22D1862AD8B8555C8E480D7267AB67D442138EB7BF","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    verify_result_v := ""011""; -- transport NACK"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1310","756DA221817BF83F4E7769AE8DD90AC15DB023D7E3608E0753BAF9CD05E07D6D","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    bank_update_reason_v := ""0110"";"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1311","007ABCDAC9AE893A6B93AC3425816E070524419B40DE0B0F2B6F545DD9437611","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                  end if;"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1312","960AE6201A7109FADACCD8BCB862CD02E85F6181B8446C416285EA07FA0BFE1A","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                elsif is_original_rd = '1' and"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1313","00AC219B449A47B36082E32A8B5ECC00BED7B1512CDF419BF0D72EEE6D1CD129","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                      cur_error = '0' and scl_timeout_seen_r = '0' then"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1314","656CEAFF5EC17CFB0A028E57796EA8B2046E44472F1CB9978B1885ECB0D39843","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                  phys_after_v := data_rx;"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1315","13BB3163E382975E0B31695D17C217AE83D7322FFA6F01D07E663ABC0A853471","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                  phys_after_valid_v := '1';"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1316","537BFF3B6579B3C30F0BD55A6E2BFFE29EE69941A46790FE3FD776CD67B2BE85","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                  bank_update_reason_v := ""0001"";"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1317","A0DAE1AC041A6BF00C78FAEE15E00B31C2556A557826E7E57279E71FF4D8A37E","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                end if;"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1318","0819D9D6C3BCE4AF79E1BC916BB0C68B848CBA7A85420B582BB603A515678875","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","              elsif r1f_tx_reg_r = C_V38EK_BANK_SELECT_REG then"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1319","C46D09BC6F4685502881FD1894AFF0D7D066D0D6A8DD6D29F94B5CEA83455FD5","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                if cur_error = '0' and scl_timeout_seen_r = '0' then"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1320","CD4376BF37D3329E3600C3440681418AC250F30992643EC850043221D11405E2","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                  if defer_phys_bank_update = '1' then"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1321","95439BFCD0F7EC184613DD5F623EA69DD05B612A1E23AC87A8D411651AE2951E","PRODUCTION_SYNTHESIS_SOURCE","COMMENT_OR_BLANK","NOT_EXECUTABLE_LANGUAGE_CONSTRUCT","NO_REWRITE","                    -- The cache remains the last proven bank until readback."
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1322","FE1E3CBFBB6A7EE2A59C2DF14D2C72C5D95F37F5D94B624CAF9312140BAD4F07","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    bank_update_reason_v := ""1001"";"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1323","9421A9DDD84667B48688D4C9B404585DF6BDA3D197D3C92E6B70C65EFED24F5A","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                  else"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1324","6A58C17B0F7CBE541A24D65D002B6CD778C46D1B3AD03E7E7244C4AE7D329EA8","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    phys_after_v := r1f_tx_wdata_r;"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1325","1BB35CB1D1F5EE0287754F79194538D7A6BEB0E714E9A4941C87C6B8F277A49F","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    phys_after_valid_v := '1';"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1326","6740B3496A8F4371C95558DFFE705CB64ED2800309605C81580807921A01BB80","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    if is_restore_wr = '1' then"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1327","502900D55BA539EC3F4A75DDC38E8F2DB78F2844C9BE614C03726984D642BB6D","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                      bank_update_reason_v := ""0100"";"
"rtl/nvp/nvp6134c_i2c_bringup.vhd","ADDED","","1328","CA95E5D0F931B9AFBFFF25666F9AA55E324E0FDE98EF4C1802C1C16518C7F767","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    else"
